row_index,hardware_name,hardware_index,date,owned,hardware_release_date,speed,power,noise,hash,profit,Mhash/J
3634,Avalon 921,88,2021-01-19 00:22:30,0.9655783772468568,Sep 2018,20Th/s,1700W,72db,SHA-256,-$3.14/day,11764.70588235294
3637,S19 pro,49,2021-01-19 00:45:53,0.880798876285553,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
3638,Avalon 841,103,2021-01-19 22:50:11,0.9480829834938048,Apr 2018,13.6Th/s,1290W,65db,SHA-256,-$2.52/day,10542.635658914727
3644,S9,115,2021-01-20 22:50:39,0.8719341158866882,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3645,841,103,2021-01-20 22:50:39,0.979590654373169,Apr 2018,13.6Th/s,1290W,65db,SHA-256,-$2.52/day,10542.635658914727
3646,M10,89,2021-01-20 22:50:39,0.9540418982505798,Sep 2018,33Th/s,2145W,75db,SHA-256,-$3.28/day,15384.615384615385
3647,R4,122,2021-01-20 22:50:39,0.9700713753700256,Feb 2017,8.7Th/s,845W,52db,SHA-256,-$1.67/day,10295.85798816568
3657,antminer s9,115,2021-01-21 02:20:45,0.8520369529724121,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3659,T17e,56,2021-01-23 00:53:13,0.8114551901817322,Nov 2019,53Th/s,2915W,80db,SHA-256,-$3.74/day,18181.81818181818
3660,t17,70,2021-01-23 00:53:13,0.9460886716842652,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
3661,S9k,65,2021-01-23 00:53:13,0.8348920345306396,Aug 2019,13.5Th/s,1310W,76db,SHA-256,-$2.59/day,10305.343511450385
3663,S9se,68,2021-01-24 21:54:35,0.9929823875427246,Jul 2019,16Th/s,1280W,76db,SHA-256,-$2.28/day,12500.0
3664,S17 pro,72,2021-01-24 21:54:35,0.8655291199684143,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
3665,S17+,53,2021-01-24 21:54:35,0.9237955808639526,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
3666,T17+,54,2021-01-24 21:54:35,0.986879289150238,Dec 2019,64Th/s,3200W,75db,SHA-256,-$3.60/day,20000.0
3667,S9,115,2021-01-24 21:54:35,0.9708879590034484,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3668,antminer t17+,54,2021-01-25 03:16:58,0.8968157172203064,Dec 2019,64Th/s,3200W,75db,SHA-256,-$3.60/day,20000.0
3673,S9,115,2021-01-26 00:32:04,0.9286470413208008,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3677,Antminer S19pro,49,2021-01-26 00:35:36,0.9661639928817748,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
3678,Antminer s9,115,2021-01-26 18:16:27,0.9101396799087524,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3681,Whatsminer M3X,105,2021-01-30 08:34:56,0.9795814156532288,Mar 2018,12.5Th/s,2050W,78db,SHA-256,-$4.81/day,6097.5609756097565
3686,S19PRO,49,2021-01-31 22:22:07,0.9760695099830629,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
3687,Dragonmint T1,104,2021-02-02 20:33:42,0.902036190032959,Apr 2018,16Th/s,1480W,75db,SHA-256,-$2.86/day,10810.810810810812
3689,S9k,65,2021-02-02 22:15:37,0.9442521929740906,Aug 2019,13.5Th/s,1310W,76db,SHA-256,-$2.59/day,10305.343511450385
3694,m21 s whatsminer,69,2021-02-02 22:19:49,0.9770618081092834,Jun 2019,56Th/s,3360W,75db,SHA-256,-$4.76/day,16666.666666666668
3695,S17 Pro,72,2021-02-02 23:57:58,0.9562435150146484,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
3700,Antminer S9,115,2021-02-03 23:53:02,0.9504241347312928,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3714,T17+,54,2021-02-09 22:28:55,0.9809912443161012,Dec 2019,64Th/s,3200W,75db,SHA-256,-$3.60/day,20000.0
3721,Bitmain Antminer S9,115,2021-02-09 22:51:04,0.9765035510063172,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3723,Innosilicon T3+,71,2021-02-11 07:04:34,0.947432816028595,May 2019,52Th/s,2800W,75db,SHA-256,-$1.77/day,18571.42857142857
3724,Bitmain Antminer S19,50,2021-02-11 20:39:13,0.975878894329071,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
3725,Bitmain Antminer S17e,55,2021-02-11 23:11:51,0.8731537461280823,Nov 2019,64Th/s,2880W,80db,SHA-256,-$2.68/day,22222.222222222223
3728,Bitmain Antminer S7,126,2021-02-14 23:19:17,0.8318389058113098,Sep 2015,4.73Th/s,1293W,62db,SHA-256,-$3.31/day,3658.15931941222
3732,Bitmain Antminer S19 Pro,49,2021-02-15 23:19:37,0.9551565647125244,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
3733,Bitmain Antminer S9,115,2021-02-15 23:20:20,0.9640185832977296,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3739,Bitmain Antminer S9,115,2021-02-15 23:33:08,0.9406707286834716,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3754,Bitmain Antminer S9,115,2021-02-18 23:45:37,0.9738048315048218,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3756,Bitmain Antminer T17,70,2021-02-18 23:46:39,0.8479183316230774,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
3763,Bitmain Antminer S9,115,2021-02-22 23:12:54,0.9849327206611632,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3764,Bitmain Antminer S9i,100,2021-02-26 00:15:39,0.965716540813446,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
3767,Bitmain Antminer S9,115,2021-02-26 00:22:46,0.9809405207633972,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3768,Bitmain Antminer T9+,110,2021-02-26 00:29:53,0.8541300892829895,Jan 2018,10.5Th/s,1432W,76db,SHA-256,-$3.20/day,7332.402234636872
3769,Bitmain Antminer S9,115,2021-02-26 00:29:53,0.988246500492096,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3770,Bitmain Antminer S17 Pro,72,2021-02-26 00:29:53,0.8705482482910156,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
3772,Canaan AvalonMiner 741,121,2021-02-26 01:06:53,0.941918969154358,Apr 2017,7.3Th/s,1150W,65db,SHA-256,-$2.67/day,6347.826086956522
3774,Bitmain Antminer S9,115,2021-02-26 01:06:53,0.8047981262207031,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3776,Bitmain Antminer S9i,100,2021-02-26 08:06:35,0.9956964254379272,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
3780,Bitmain Antminer S17+,53,2021-02-27 14:29:28,0.9281132817268372,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
3781,Bitmain Antminer S17 Pro,72,2021-02-27 14:29:28,0.9657410383224488,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
3785,Bitmain Antminer T9,118,2021-03-01 03:40:18,0.9135262370109558,Aug 2017,12.5Th/s,1576W,68db,SHA-256,-$3.44/day,7931.472081218273
3790,MicroBT Whatsminer M3,113,2021-03-03 00:31:52,0.993896186351776,Jan 2018,12Th/s,2000W,78db,SHA-256,-$4.71/day,6000.0
3794,MicroBT Whatsminer M21S,69,2021-03-06 17:16:33,0.9816418886184692,Jun 2019,56Th/s,3360W,75db,SHA-256,-$4.76/day,16666.666666666668
3795,MicroBT Whatsminer M20S,64,2021-03-06 17:16:33,0.996610939502716,Aug 2019,68Th/s,3360W,75db,SHA-256,-$3.71/day,20238.09523809524
3796,MicroBT Whatsminer M10,89,2021-03-06 17:16:33,0.945281982421875,Sep 2018,33Th/s,2145W,75db,SHA-256,-$3.28/day,15384.615384615385
3797,Bitmain Antminer S17+,53,2021-03-06 19:37:56,0.8870472311973572,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
3802,Canaan AvalonMiner 1047,59,2021-03-06 23:22:59,0.930578112602234,Sep 2019,37Th/s,2380W,70db,SHA-256,-$3.61/day,15546.21848739496
3803,Bitmain Antminer S9,115,2021-03-09 04:15:04,0.9736616015434264,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3807,Bitmain Antminer T17,70,2021-03-10 01:55:05,0.8569332361221313,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
3808,Bitmain Antminer S9K,65,2021-03-10 17:05:18,0.936920702457428,Aug 2019,13.5Th/s,1310W,76db,SHA-256,-$2.59/day,10305.343511450385
3809,Bitmain Antminer S9SE,68,2021-03-10 17:05:18,0.99642014503479,Jul 2019,16Th/s,1280W,76db,SHA-256,-$2.28/day,12500.0
3811,Bitmain Antminer S9j,94,2021-03-10 17:05:18,0.9053672552108764,Aug 2018,14.5Th/s,1350W,76db,SHA-256,-$2.62/day,10740.74074074074
3812,Bitmain Antminer S9i,100,2021-03-10 17:05:18,0.9888573884963988,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
3813,Canaan AvalonMiner 1246,39,2021-03-11 22:00:51,0.9269790649414062,Jan 2021,90Th/s,3420W,75db,SHA-256,-$1.95/day,26315.78947368421
3817,Bitmain Antminer S17e,55,2021-03-11 23:29:05,0.9556499123573304,Nov 2019,64Th/s,2880W,80db,SHA-256,-$2.68/day,22222.222222222223
3825,Bitmain Antminer S17+,53,2021-03-12 12:21:42,0.9300602674484252,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
3826,Halong Mining DragonMint T1,104,2021-03-12 18:28:06,0.9732887148857116,Apr 2018,16Th/s,1480W,75db,SHA-256,-$2.86/day,10810.810810810812
3829,Bitmain Antminer S9i,100,2021-03-13 23:10:48,0.8647440671920776,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
3830,Bitmain Antminer S9j,94,2021-03-13 23:10:48,0.9843214750289916,Aug 2018,14.5Th/s,1350W,76db,SHA-256,-$2.62/day,10740.74074074074
3831,Bitmain Antminer S9 Hydro,92,2021-03-13 23:10:48,0.991209864616394,Aug 2018,18Th/s,1728W,45db,SHA-256,-$3.40/day,10416.666666666666
3832,Canaan AvalonMiner 821,107,2021-03-13 23:15:09,0.9479178190231324,Feb 2018,11.5Th/s,1200W,65db,SHA-256,-$2.45/day,9583.333333333332
3835,Antminer S9,115,2021-03-14 06:40:14,0.9943190217018129,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3836,Antminer S17+,53,2021-03-14 06:40:14,0.9825133085250854,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
3837,Antminer S9,115,2021-03-15 02:33:59,0.8736353516578674,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3839,Antminer S9,115,2021-03-15 18:41:20,0.9901629686355592,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3846,Avalonminer 821,107,2021-03-17 23:45:14,0.8477389216423035,Feb 2018,11.5Th/s,1200W,65db,SHA-256,-$2.45/day,9583.333333333332
3850,Antminer S17,72,2021-03-18 00:04:55,0.8588460683822632,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
3857,Antminer S9j,94,2021-03-20 10:45:18,0.9537376165390016,Aug 2018,14.5Th/s,1350W,76db,SHA-256,-$2.62/day,10740.74074074074
3859,Antminer S9,115,2021-03-20 10:46:05,0.8015416860580444,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3863,Antminer T17,70,2021-03-20 10:48:11,0.8118829131126404,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
3879,Antminer T17,70,2021-03-24 03:12:12,0.8254713416099548,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
3880,Whatsminer m21s,69,2021-03-27 00:40:34,0.9835475087165833,Jun 2019,56Th/s,3360W,75db,SHA-256,-$4.76/day,16666.666666666668
3883,Dragonmint T1,104,2021-03-27 00:46:04,0.9533384442329408,Apr 2018,16Th/s,1480W,75db,SHA-256,-$2.86/day,10810.810810810812
3886,Antminer S9K,65,2021-03-27 00:52:12,0.9690142273902892,Aug 2019,13.5Th/s,1310W,76db,SHA-256,-$2.59/day,10305.343511450385
3888,S9k,65,2021-03-27 22:04:43,0.814704179763794,Aug 2019,13.5Th/s,1310W,76db,SHA-256,-$2.59/day,10305.343511450385
3889,Bitmain's Antminer S5 Units,127,2021-03-30 01:00:26,0.9818535447120668,Dec 2014,1.155Th/s,590W,65db,SHA-256,-$1.60/day,1957.627118644068
3897,Antminer T17,70,2021-04-03 04:22:21,0.8888428211212158,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
3899,WhatsMiner M31S+ 80T,40,2021-04-03 22:21:25,0.940488576889038,Dec 2020,80Th/s,3360W,70db,SHA-256,-$2.66/day,23809.52380952381
3900,Whatsminer m3,113,2021-04-03 23:39:14,0.899397611618042,Jan 2018,12Th/s,2000W,78db,SHA-256,-$4.71/day,6000.0
3907,S3,128,2021-04-06 22:05:45,0.9291369318962096,Jul 2014,0.478Th/s,366W,60db,SHA-256,-$1.01/day,1306.0109289617485
3909,Antminer S9,115,2021-04-07 00:52:37,0.9643622040748596,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3912,Antminer S17 Pro 59 TH/s,73,2021-04-07 10:01:50,0.985950767993927,Apr 2019,53Th/s,2094W,82db,SHA-256,-$1.38/day,25310.41069723018
3913,Antminer S9i,100,2021-04-07 14:30:52,0.9710652232170104,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
3920,Antminer S9,115,2021-04-07 20:03:54,0.936138391494751,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3922,Antminer S17 Pro,73,2021-04-08 14:09:28,0.9899735450744628,Apr 2019,53Th/s,2094W,82db,SHA-256,-$1.38/day,25310.41069723018
3925,Antminer T17+,54,2021-04-08 16:54:16,0.8776875734329224,Dec 2019,64Th/s,3200W,75db,SHA-256,-$3.60/day,20000.0
3926,Antminer S17e,55,2021-04-08 16:54:16,0.9965025186538696,Nov 2019,64Th/s,2880W,80db,SHA-256,-$2.68/day,22222.222222222223
3928,Antminer S9,115,2021-04-09 19:54:29,0.8803252577781677,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3930,Antminer S9,115,2021-04-09 20:05:59,0.9221969842910768,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3931,asic S9,115,2021-04-10 02:01:06,0.9993768334388732,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3933,Antminer S9,115,2021-04-11 01:18:35,0.9364275336265564,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3934,Antminer s9,115,2021-04-11 19:26:48,0.8313464522361755,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3938,Antminer T17+,54,2021-04-12 18:22:47,0.8320954442024231,Dec 2019,64Th/s,3200W,75db,SHA-256,-$3.60/day,20000.0
3941,Antminer T9+,110,2021-04-14 01:03:18,0.932056486606598,Jan 2018,10.5Th/s,1432W,76db,SHA-256,-$3.20/day,7332.402234636872
3944,Antminer T9+,110,2021-04-16 11:32:07,0.9241921305656432,Jan 2018,10.5Th/s,1432W,76db,SHA-256,-$3.20/day,7332.402234636872
3950,Antminer r4,122,2021-04-18 11:55:06,0.988663136959076,Feb 2017,8.7Th/s,845W,52db,SHA-256,-$1.67/day,10295.85798816568
3951,Antminer T17,70,2021-04-18 13:01:19,0.968380093574524,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
3960,Antminer S9,115,2021-04-18 16:48:41,0.9709248542785645,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3962,Antminer S9,115,2021-04-18 21:37:16,0.8092912435531616,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3965,Antminer T17 42 TH/s miner,70,2021-04-18 21:37:45,0.953740119934082,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
3973,Antminer T17,70,2021-04-18 21:38:50,0.9916683435440063,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
3975,Antminer S9,115,2021-04-19 06:53:04,0.9312387704849244,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3978,Antminer S9,115,2021-04-19 13:42:02,0.9568154811859132,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3983,Antminer S19,50,2021-04-20 09:13:52,0.8086947202682495,May 2020,95Th/s,3250W,75db,SHA-256,-$1.02/day,29230.76923076923
3984,Antminer S17,72,2021-04-20 09:13:52,0.8747723698616028,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
3990,Antminer S17,72,2021-04-22 21:12:02,0.9881988763809204,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
3991,Antminer S17,72,2021-04-22 21:12:02,0.98594069480896,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
3992,Antminer S11,81,2021-04-22 21:12:02,0.8082271814346313,Nov 2018,20.5Th/s,1530W,76db,SHA-256,-$2.61/day,13398.692810457516
3994,Antminer S11,81,2021-04-22 21:12:02,0.9770485758781432,Nov 2018,20.5Th/s,1530W,76db,SHA-256,-$2.61/day,13398.692810457516
3995,Antminer S9,115,2021-04-22 21:12:02,0.9784331321716307,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
3997,Dragonmint T1,104,2021-04-23 17:24:53,0.921042501926422,Apr 2018,16Th/s,1480W,75db,SHA-256,-$2.86/day,10810.810810810812
3998,Bitmain T9,118,2021-04-23 17:24:53,0.9760755300521852,Aug 2017,12.5Th/s,1576W,68db,SHA-256,-$3.44/day,7931.472081218273
4001,Antminer S9,115,2021-04-24 03:51:24,0.9210559129714966,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4007,Bitmain S9i,100,2021-04-24 16:34:20,0.8526747226715088,May 2018,13Th/s,1280W,76db,SHA-256,-$2.57/day,10156.25
4012,Antminer S9,115,2021-04-25 02:45:13,0.8086959719657898,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4027,Antminer S17,72,2021-04-28 20:30:31,0.9650719165802002,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
4034,AvalonMiner 1166 Pro,45,2021-04-29 15:31:24,0.9243560433387756,Aug 2020,81Th/s,3400W,75db,SHA-256,-$2.68/day,23823.529411764703
4044,Avalon Miner 921,88,2021-04-30 17:03:50,0.9054514169692992,Sep 2018,20Th/s,1700W,72db,SHA-256,-$3.14/day,11764.70588235294
4047,Antminer S19 Pro,49,2021-05-01 06:28:57,0.9869948029518129,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
4048,Antminer S9,115,2021-05-01 19:53:37,0.9519609212875366,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4053,S19 pro,49,2021-05-02 03:49:29,0.9474555253982544,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
4055,Antminer S9,115,2021-05-02 18:10:40,0.9200939536094666,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4059,miner S9-13.5T,115,2021-05-03 23:58:34,0.9534314274787904,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4062,A1 Pro 23TH,38,2021-05-04 09:02:20,0.9912651181221008,May 2021,23Th/s,2200W,72db,SHA-256,-$4.32/day,10454.545454545454
4074,S17+,53,2021-05-06 02:11:07,0.9365158081054688,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
4084,Canaan Avalonminer 1166 Pro,45,2021-05-06 17:24:39,0.9762701392173768,Aug 2020,81Th/s,3400W,75db,SHA-256,-$2.68/day,23823.529411764703
4085,s17pro,72,2021-05-06 21:30:08,0.8576062917709351,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
4086,V9 machine,106,2021-05-07 09:02:23,0.8258600831031799,Mar 2018,4Th/s,1027W,76db,SHA-256,-$2.61/day,3894.8393378773126
4090,841,103,2021-05-08 21:26:16,0.9906030893325806,Apr 2018,13.6Th/s,1290W,65db,SHA-256,-$2.52/day,10542.635658914727
4092,Avalon 921,88,2021-05-08 21:26:16,0.9503373503684998,Sep 2018,20Th/s,1700W,72db,SHA-256,-$3.14/day,11764.70588235294
4094,S9,115,2021-05-10 06:01:06,0.9785933494567872,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4097,Antminer T17e,56,2021-05-11 20:19:44,0.8325232863426208,Nov 2019,53Th/s,2915W,80db,SHA-256,-$3.74/day,18181.81818181818
4099,Antminer T17,70,2021-05-12 06:52:50,0.9575690031051636,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
4101,Bitmain S19 Pro,49,2021-05-12 18:24:17,0.8887451887130737,May 2020,110Th/s,3250W,75db,SHA-256,$0.29/day,33846.153846153844
4102,S9,115,2021-05-12 18:24:17,0.8531707525253296,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4106,S9k,65,2021-05-13 11:24:15,0.8725719451904297,Aug 2019,13.5Th/s,1310W,76db,SHA-256,-$2.59/day,10305.343511450385
4110,Antminer T17,70,2021-05-16 11:12:29,0.9131084680557252,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
4111,S17+,53,2021-05-18 10:07:55,0.8037165999412537,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
4115,Bitmain Antminer S9k,65,2021-05-21 08:23:29,0.9745307564735411,Aug 2019,13.5Th/s,1310W,76db,SHA-256,-$2.59/day,10305.343511450385
4118,Bitmain S19j pros,37,2021-05-22 05:45:37,0.9090017080307008,Jun 2021,90Th/s,3250W,75db,SHA-256,-$1.46/day,27692.30769230769
4124,821/841,107,2021-05-24 15:44:23,0.9297048449516296,Feb 2018,11.5Th/s,1200W,65db,SHA-256,-$2.45/day,9583.333333333332
4134,Antminer T17,70,2021-05-28 00:53:36,0.8904908299446106,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
4135,Antminer T9+,110,2021-05-28 00:53:36,0.902126967906952,Jan 2018,10.5Th/s,1432W,76db,SHA-256,-$3.20/day,7332.402234636872
4136,t17e,56,2021-05-30 11:32:57,0.988439440727234,Nov 2019,53Th/s,2915W,80db,SHA-256,-$3.74/day,18181.81818181818
4137,E9.3,99,2021-05-30 22:06:24,0.9646162986755372,May 2018,16Th/s,1760W,72db,SHA-256,-$3.66/day,9090.90909090909
4140,Dragonmint T1,104,2021-05-31 09:55:09,0.93576318025589,Apr 2018,16Th/s,1480W,75db,SHA-256,-$2.86/day,10810.810810810812
4145,S9,115,2021-05-31 13:33:56,0.9320160746574402,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4148,Whatsminer M10,89,2021-05-31 20:31:28,0.9679664373397828,Sep 2018,33Th/s,2145W,75db,SHA-256,-$3.28/day,15384.615384615385
4154,M3,113,2021-06-06 12:08:00,0.9510521292686462,Jan 2018,12Th/s,2000W,78db,SHA-256,-$4.71/day,6000.0
4156,s17pro,72,2021-06-07 19:31:45,0.9423953890800476,Apr 2019,50Th/s,1975W,82db,SHA-256,-$1.30/day,25316.45569620253
4157,Ebit e9i,96,2021-06-07 20:07:59,0.9899508357048036,Jul 2018,13.5Th/s,1420W,74db,SHA-256,-$2.90/day,9507.042253521126
4158,Ebit e9i,96,2021-06-07 23:07:33,0.9455579519271852,Jul 2018,13.5Th/s,1420W,74db,SHA-256,-$2.90/day,9507.042253521126
4163,Antminer S17+,53,2021-06-09 18:30:25,0.9400942921638488,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
4167,t17e,56,2021-06-11 17:52:06,0.9988442659378052,Nov 2019,53Th/s,2915W,80db,SHA-256,-$3.74/day,18181.81818181818
4169,S9 ASIC,115,2021-06-11 20:16:45,0.9192271828651428,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4174,Antminer S9,115,2021-06-12 11:16:27,0.983510971069336,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4191,S9,115,2021-06-16 18:13:30,0.9435217976570128,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
4192,asics antminer s11,81,2021-06-17 04:10:41,0.8915754556655884,Nov 2018,20.5Th/s,1530W,76db,SHA-256,-$2.61/day,13398.692810457516
4197,T17,70,2021-06-19 19:57:10,0.8024525046348572,May 2019,40Th/s,2200W,82db,SHA-256,-$2.83/day,18181.81818181818
4200,Avalon 921,88,2021-06-20 02:44:00,0.8558984994888306,Sep 2018,20Th/s,1700W,72db,SHA-256,-$3.14/day,11764.70588235294
4202,Canaan 1066 50t,61,2021-06-21 22:02:45,0.8020187616348267,Sep 2019,50Th/s,3250W,75db,SHA-256,-$4.97/day,15384.615384615385
4210,Whatsminer M21,63,2021-06-23 13:05:53,0.988178551197052,Aug 2019,31Th/s,1860W,75db,SHA-256,-$2.64/day,16666.666666666668
4212,M10,89,2021-06-23 13:05:53,0.9603254795074464,Sep 2018,33Th/s,2145W,75db,SHA-256,-$3.28/day,15384.615384615385
4213,A841,103,2021-06-25 02:36:01,0.9546887874603271,Apr 2018,13.6Th/s,1290W,65db,SHA-256,-$2.52/day,10542.635658914727
4216,R4,122,2021-06-25 02:36:01,0.9942358136177064,Feb 2017,8.7Th/s,845W,52db,SHA-256,-$1.67/day,10295.85798816568
4218,M10,89,2021-06-25 02:36:01,0.9897484183311462,Sep 2018,33Th/s,2145W,75db,SHA-256,-$3.28/day,15384.615384615385
4221,Antminer S17+,53,2021-06-25 16:52:51,0.8679830431938171,Dec 2019,73Th/s,2920W,75db,SHA-256,-$2.00/day,25000.0
4224,A841,103,2021-06-29 20:19:15,0.9048866629600524,Apr 2018,13.6Th/s,1290W,65db,SHA-256,-$2.52/day,10542.635658914727
4225,A1047,59,2021-06-29 20:19:15,0.8669955134391785,Sep 2019,37Th/s,2380W,70db,SHA-256,-$3.61/day,15546.21848739496
4230,Antminer S9j,94,2021-07-01 03:26:44,0.979099690914154,Aug 2018,14.5Th/s,1350W,76db,SHA-256,-$2.62/day,10740.74074074074
4235,T17e,56,2021-07-01 08:51:19,0.9899995923042296,Nov 2019,53Th/s,2915W,80db,SHA-256,-$3.74/day,18181.81818181818
4244,S9,115,2021-07-03 05:24:34,0.8198612332344055,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
