Date and Time,"Hydro-only, MtCO2e","Estimated, MtCO2e","Coal-only, MtCO2e"
2012-07-15T00:00:00,0.001827,0.048632,0.087093
2012-07-16T00:00:00,0.001805,0.048037,0.086026
2012-07-17T00:00:00,0.001851,0.049256,0.088209
2012-07-18T00:00:00,0.001904,0.050684,0.090767
2012-07-19T00:00:00,0.001894,0.050403,0.090263
2012-07-20T00:00:00,0.001885,0.050161,0.089829
2012-07-21T00:00:00,0.001866,0.049668,0.088947
2012-07-22T00:00:00,0.001909,0.050822,0.091013
2012-07-23T00:00:00,0.00191,0.050833,0.091034
2012-07-24T00:00:00,0.001901,0.050603,0.090621
2012-07-25T00:00:00,0.00191,0.050847,0.091059
2012-07-26T00:00:00,0.001973,0.052508,0.094033
2012-07-27T00:00:00,0.002028,0.053973,0.096657
2012-07-28T00:00:00,0.00205,0.054559,0.097707
2012-07-29T00:00:00,0.00207,0.055097,0.098669
2012-07-30T00:00:00,0.00215,0.057216,0.102465
2012-07-31T00:00:00,0.002114,0.056281,0.10079
2012-08-01T00:00:00,0.002102,0.055962,0.100218
2012-08-02T00:00:00,0.002139,0.056937,0.101964
2012-08-03T00:00:00,0.002153,0.057304,0.102622
2012-08-04T00:00:00,0.0022,0.058557,0.104866
2012-08-05T00:00:00,0.002187,0.058224,0.10427
2012-08-06T00:00:00,0.002143,0.057049,0.102165
2012-08-07T00:00:00,0.002228,0.059293,0.106184
2012-08-08T00:00:00,0.002295,0.061083,0.10939
2012-08-09T00:00:00,0.002305,0.061363,0.109891
2012-08-10T00:00:00,0.002293,0.061027,0.10929
2012-08-11T00:00:00,0.002318,0.061699,0.110492
2012-08-12T00:00:00,0.002374,0.063177,0.11314
2012-08-13T00:00:00,0.002441,0.064974,0.116357
2012-08-14T00:00:00,0.002451,0.065247,0.116847
2012-08-15T00:00:00,0.00248,0.06601,0.118213
2012-08-16T00:00:00,0.002471,0.065767,0.117778
2012-08-17T00:00:00,0.002455,0.065345,0.117022
2012-08-18T00:00:00,0.002443,0.065033,0.116464
2012-08-19T00:00:00,0.002507,0.066731,0.119504
2012-08-20T00:00:00,0.002539,0.067573,0.121013
2012-08-21T00:00:00,0.002575,0.068536,0.122737
2012-08-22T00:00:00,0.00255,0.067874,0.121551
2012-08-23T00:00:00,0.002575,0.068536,0.122737
2012-08-24T00:00:00,0.002598,0.069138,0.123814
2012-08-25T00:00:00,0.002602,0.069261,0.124035
2012-08-26T00:00:00,0.002641,0.070309,0.125911
2012-08-27T00:00:00,0.002613,0.069558,0.124567
2012-08-28T00:00:00,0.002602,0.06927,0.124052
2012-08-29T00:00:00,0.002673,0.071145,0.127409
2012-08-30T00:00:00,0.002688,0.071539,0.128115
2012-08-31T00:00:00,0.002706,0.072018,0.128973
2012-09-01T00:00:00,0.002765,0.073601,0.131808
2012-09-02T00:00:00,0.002727,0.072596,0.130007
2012-09-03T00:00:00,0.002758,0.0734,0.131448
2012-09-04T00:00:00,0.002763,0.073534,0.131688
2012-09-05T00:00:00,0.002793,0.074339,0.133128
2012-09-06T00:00:00,0.002846,0.07575,0.135655
2012-09-07T00:00:00,0.00296,0.078796,0.14111
2012-09-08T00:00:00,0.002958,0.078733,0.140997
2012-09-09T00:00:00,0.002987,0.079504,0.142378
2012-09-10T00:00:00,0.003009,0.080079,0.143408
2012-09-11T00:00:00,0.003026,0.080552,0.144255
2012-09-12T00:00:00,0.003004,0.079955,0.143186
2012-09-13T00:00:00,0.002924,0.07784,0.139398
2012-09-14T00:00:00,0.002908,0.077396,0.138603
2012-09-15T00:00:00,0.002905,0.077322,0.13847
2012-09-16T00:00:00,0.002911,0.07747,0.138735
2012-09-17T00:00:00,0.002961,0.078801,0.14112
2012-09-18T00:00:00,0.003022,0.080429,0.144035
2012-09-19T00:00:00,0.002986,0.079477,0.142331
2012-09-20T00:00:00,0.003074,0.081815,0.146518
2012-09-21T00:00:00,0.003123,0.083123,0.148859
2012-09-22T00:00:00,0.003187,0.084818,0.151895
2012-09-23T00:00:00,0.003206,0.085334,0.152819
2012-09-24T00:00:00,0.003191,0.084939,0.152112
2012-09-25T00:00:00,0.003138,0.083517,0.149565
2012-09-26T00:00:00,0.003156,0.084013,0.150453
2012-09-27T00:00:00,0.003183,0.084721,0.151721
2012-09-28T00:00:00,0.00315,0.083855,0.150171
2012-09-29T00:00:00,0.003183,0.084721,0.151721
2012-09-30T00:00:00,0.003186,0.084799,0.151862
2012-10-01T00:00:00,0.003142,0.083639,0.149784
2012-10-02T00:00:00,0.003187,0.084825,0.151908
2012-10-03T00:00:00,0.003214,0.085549,0.153205
2012-10-04T00:00:00,0.003174,0.084483,0.151295
2012-10-05T00:00:00,0.003159,0.084095,0.150601
2012-10-06T00:00:00,0.003179,0.084603,0.15151
2012-10-07T00:00:00,0.003124,0.083163,0.148931
2012-10-08T00:00:00,0.003308,0.088048,0.157678
2012-10-09T00:00:00,0.003325,0.088499,0.158488
2012-10-10T00:00:00,0.00338,0.089955,0.161094
2012-10-11T00:00:00,0.003403,0.090574,0.162204
2012-10-12T00:00:00,0.003446,0.091725,0.164265
2012-10-13T00:00:00,0.003423,0.091106,0.163155
2012-10-14T00:00:00,0.003429,0.091283,0.163472
2012-10-15T00:00:00,0.0034,0.090486,0.162045
2012-10-16T00:00:00,0.003443,0.091643,0.164117
2012-10-17T00:00:00,0.003422,0.091096,0.163138
2012-10-18T00:00:00,0.003489,0.092859,0.166295
2012-10-19T00:00:00,0.003445,0.091689,0.164199
2012-10-20T00:00:00,0.003481,0.092655,0.16593
2012-10-21T00:00:00,0.003597,0.095748,0.171468
2012-10-22T00:00:00,0.00356,0.094766,0.16971
2012-10-23T00:00:00,0.003479,0.092613,0.165854
2012-10-24T00:00:00,0.003546,0.094394,0.169044
2012-10-25T00:00:00,0.0035,0.093147,0.166811
2012-10-26T00:00:00,0.0036,0.095819,0.171596
2012-10-27T00:00:00,0.003657,0.097333,0.174307
2012-10-28T00:00:00,0.003674,0.097778,0.175104
2012-10-29T00:00:00,0.003678,0.097901,0.175324
2012-10-30T00:00:00,0.003758,0.10002,0.179119
2012-10-31T00:00:00,0.003734,0.099386,0.177983
2012-11-01T00:00:00,0.003681,0.097987,0.175478
2012-11-02T00:00:00,0.003574,0.095125,0.170353
2012-11-03T00:00:00,0.003442,0.091621,0.164078
2012-11-04T00:00:00,0.003375,0.089829,0.160869
2012-11-05T00:00:00,0.003342,0.088964,0.159319
2012-11-06T00:00:00,0.003247,0.086438,0.154795
2012-11-07T00:00:00,0.003217,0.085636,0.15336
2012-11-08T00:00:00,0.00327,0.087043,0.155879
2012-11-09T00:00:00,0.003298,0.087787,0.157212
2012-11-10T00:00:00,0.003292,0.087622,0.156916
2012-11-11T00:00:00,0.003261,0.086794,0.155434
2012-11-12T00:00:00,0.003176,0.084542,0.151401
2012-11-13T00:00:00,0.0032,0.085182,0.152546
2012-11-14T00:00:00,0.003165,0.084254,0.150885
2012-11-15T00:00:00,0.003118,0.082984,0.14861
2012-11-16T00:00:00,0.003105,0.082639,0.147992
2012-11-17T00:00:00,0.003101,0.082533,0.147804
2012-11-18T00:00:00,0.003107,0.082686,0.148077
2012-11-19T00:00:00,0.003156,0.084015,0.150458
2012-11-20T00:00:00,0.003179,0.084606,0.151515
2012-11-21T00:00:00,0.003207,0.085365,0.152875
2012-11-22T00:00:00,0.003233,0.08604,0.154083
2012-11-23T00:00:00,0.00329,0.087558,0.156802
2012-11-24T00:00:00,0.003324,0.088486,0.158464
2012-11-25T00:00:00,0.003324,0.088486,0.158464
2012-11-26T00:00:00,0.003365,0.089555,0.160377
2012-11-27T00:00:00,0.003377,0.089899,0.160994
2012-11-28T00:00:00,0.003452,0.091888,0.164556
2012-11-29T00:00:00,0.003533,0.094035,0.168402
2012-11-30T00:00:00,0.003421,0.091049,0.163054
2012-12-01T00:00:00,0.003482,0.092692,0.165997
2012-12-02T00:00:00,0.003482,0.09269,0.165993
2012-12-03T00:00:00,0.003455,0.091965,0.164693
2012-12-04T00:00:00,0.003115,0.082903,0.148466
2012-12-05T00:00:00,0.002709,0.072105,0.129127
2012-12-06T00:00:00,0.002341,0.062315,0.111597
2012-12-07T00:00:00,0.002096,0.055794,0.099918
2012-12-08T00:00:00,0.001726,0.045952,0.082292
2012-12-09T00:00:00,0.001419,0.037781,0.06766
2012-12-10T00:00:00,0.00112,0.0298,0.053367
2012-12-11T00:00:00,0.001156,0.030758,0.055082
2012-12-12T00:00:00,0.001162,0.030935,0.0554
2012-12-13T00:00:00,0.001152,0.030652,0.054893
2012-12-14T00:00:00,0.001121,0.029826,0.053414
2012-12-15T00:00:00,0.001091,0.029026,0.051981
2012-12-16T00:00:00,0.001069,0.02846,0.050967
2012-12-17T00:00:00,0.001056,0.028102,0.050326
2012-12-18T00:00:00,0.001033,0.027489,0.049229
2012-12-19T00:00:00,0.001047,0.027876,0.049922
2012-12-20T00:00:00,0.001017,0.027071,0.048479
2012-12-21T00:00:00,0.001041,0.027715,0.049633
2012-12-22T00:00:00,0.001086,0.028907,0.051768
2012-12-23T00:00:00,0.001099,0.029262,0.052403
2012-12-24T00:00:00,0.001097,0.029197,0.052288
2012-12-25T00:00:00,0.001096,0.029165,0.05223
2012-12-26T00:00:00,0.001099,0.029257,0.052394
2012-12-27T00:00:00,0.001138,0.030286,0.054237
2012-12-28T00:00:00,0.001166,0.03104,0.055588
2012-12-29T00:00:00,0.001135,0.030213,0.054106
2012-12-30T00:00:00,0.001165,0.031011,0.055535
2012-12-31T00:00:00,0.001174,0.031258,0.055979
2013-01-01T00:00:00,0.001198,0.031932,0.057088
2013-01-02T00:00:00,0.001186,0.031623,0.056536
2013-01-03T00:00:00,0.001192,0.031794,0.056842
2013-01-04T00:00:00,0.001175,0.031338,0.056025
2013-01-05T00:00:00,0.001172,0.031252,0.055872
2013-01-06T00:00:00,0.00115,0.030653,0.054801
2013-01-07T00:00:00,0.00116,0.030938,0.055311
2013-01-08T00:00:00,0.001136,0.030299,0.054169
2013-01-09T00:00:00,0.001124,0.029979,0.053596
2013-01-10T00:00:00,0.001123,0.029931,0.05351
2013-01-11T00:00:00,0.001095,0.029206,0.052214
2013-01-12T00:00:00,0.001087,0.028979,0.051808
2013-01-13T00:00:00,0.001087,0.02898,0.051811
2013-01-14T00:00:00,0.00109,0.029072,0.051975
2013-01-15T00:00:00,0.001082,0.028854,0.051585
2013-01-16T00:00:00,0.001083,0.028885,0.051641
2013-01-17T00:00:00,0.001041,0.027765,0.049637
2013-01-18T00:00:00,0.001046,0.027889,0.04986
2013-01-19T00:00:00,0.001083,0.028885,0.051641
2013-01-20T00:00:00,0.00108,0.028792,0.051474
2013-01-21T00:00:00,0.001051,0.028014,0.050082
2013-01-22T00:00:00,0.001078,0.028729,0.051362
2013-01-23T00:00:00,0.001068,0.028485,0.050925
2013-01-24T00:00:00,0.001105,0.029466,0.052679
2013-01-25T00:00:00,0.00111,0.029596,0.052911
2013-01-26T00:00:00,0.001097,0.029238,0.052272
2013-01-27T00:00:00,0.001106,0.029486,0.052715
2013-01-28T00:00:00,0.001109,0.029558,0.052843
2013-01-29T00:00:00,0.001109,0.029568,0.052862
2013-01-30T00:00:00,0.001128,0.030086,0.053788
2013-01-31T00:00:00,0.001501,0.040021,0.07155
2013-02-01T00:00:00,0.00177,0.047182,0.084351
2013-02-02T00:00:00,0.002035,0.054253,0.096993
2013-02-03T00:00:00,0.002398,0.063949,0.114327
2013-02-04T00:00:00,0.002704,0.072103,0.128906
2013-02-05T00:00:00,0.003032,0.080831,0.144509
2013-02-06T00:00:00,0.003323,0.088596,0.158391
2013-02-07T00:00:00,0.003263,0.087003,0.155544
2013-02-08T00:00:00,0.003318,0.088477,0.158179
2013-02-09T00:00:00,0.003332,0.088836,0.158821
2013-02-10T00:00:00,0.003308,0.088207,0.157696
2013-02-11T00:00:00,0.003341,0.089066,0.159232
2013-02-12T00:00:00,0.003277,0.08738,0.156217
2013-02-13T00:00:00,0.003355,0.089455,0.159926
2013-02-14T00:00:00,0.003346,0.089206,0.159481
2013-02-15T00:00:00,0.003433,0.091529,0.163635
2013-02-16T00:00:00,0.003576,0.095346,0.170459
2013-02-17T00:00:00,0.00366,0.097587,0.174465
2013-02-18T00:00:00,0.003724,0.099285,0.1775
2013-02-19T00:00:00,0.003843,0.102457,0.183172
2013-02-20T00:00:00,0.00398,0.106119,0.189718
2013-02-21T00:00:00,0.004121,0.109868,0.196421
2013-02-22T00:00:00,0.004153,0.110739,0.197977
2013-02-23T00:00:00,0.004134,0.110224,0.197058
2013-02-24T00:00:00,0.00409,0.109053,0.194964
2013-02-25T00:00:00,0.004239,0.11303,0.202075
2013-02-26T00:00:00,0.004264,0.113678,0.203232
2013-02-27T00:00:00,0.004264,0.113678,0.203232
2013-02-28T00:00:00,0.004236,0.112938,0.201909
2013-03-01T00:00:00,0.004205,0.112108,0.200426
2013-03-02T00:00:00,0.004238,0.112984,0.201992
2013-03-03T00:00:00,0.004365,0.116371,0.208047
2013-03-04T00:00:00,0.0044,0.117309,0.209725
2013-03-05T00:00:00,0.004401,0.117336,0.209773
2013-03-06T00:00:00,0.004375,0.116637,0.208522
2013-03-07T00:00:00,0.004456,0.118802,0.212394
2013-03-08T00:00:00,0.004561,0.121613,0.217418
2013-03-09T00:00:00,0.004661,0.124269,0.222166
2013-03-10T00:00:00,0.004752,0.126703,0.226518
2013-03-11T00:00:00,0.00469,0.125043,0.223551
